StudentID,Priority,Nacionality,AdmissionGrade,Relocated,SpecialNeeds,HasDebt,PayTuition,Gender,HasScholarship,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,Relationship,MothersHigherEducation,FathersHigherEducation,Dropout
0.9298959746720943,-0.75,1.0,-0.3333333333333335,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-0.5652173913043478,-0.5111111111111111,-0.6190476190476191,0.2692307692307694,-1.0,-1.0,-0.5652173913043479,-0.5151515151515151,-0.6,0.31923076923076943,-1.0,0.8372093023255816,0.6,-1.0,0.6000000000000001,1.0,-1.0,1
0.2116689280868389,-1.0,1.0,-0.7777777777777781,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.1578947368421053,0.21739130434782616,0.15555555555555545,0.1428571428571428,0.4453177257525087,-0.8333333333333333,0.22222222222222232,0.21739130434782594,0.5757575757575757,0.19999999999999996,0.3489632107023415,-0.8333333333333334,-0.9999999999999998,0.511111111111111,0.1571994715984148,-1.0,-1.0,-1.0,0
-0.4739936680235186,-1.0,1.0,-0.3333333333333335,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-0.3913043478260869,-0.4666666666666667,-0.6190476190476191,0.5807692307692309,-1.0,-1.0,-0.39130434782608703,-0.5757575757575757,-1.0,-1.0,-1.0,1.0,-0.5111111111111112,-0.1704095112285337,0.6000000000000001,-1.0,-1.0,1
-0.45183175033921286,-1.0,1.0,-0.5555555555555558,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-0.5652173913043478,-0.6444444444444444,-0.7142857142857143,0.5000000000000002,-1.0,-1.0,-0.5652173913043479,-0.5757575757575757,-0.6,0.23846153846153872,-0.8333333333333334,-0.9999999999999998,0.511111111111111,0.1571994715984148,0.6000000000000001,-1.0,-1.0,0
0.5364088647670742,0.0,1.0,-0.5555555555555558,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-0.3913043478260869,-0.6888888888888889,-0.4285714285714286,0.6557692307692309,-1.0,-1.0,-0.39130434782608703,-0.5757575757575757,-0.4,0.5453846153846156,-1.0,-0.9999999999999998,0.511111111111111,0.1571994715984148,0.20000000000000018,-1.0,-1.0,0
0.5757575757575761,-1.0,1.0,0.33333333333333304,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-0.4782608695652173,-0.4222222222222223,-0.7142857142857143,0.30769230769230793,-1.0,-1.0,-0.4782608695652175,-0.2727272727272727,-0.5,0.22769230769230786,-1.0,0.4651162790697674,-0.7777777777777778,0.2813738441215324,0.20000000000000018,-1.0,-1.0,1
0.9303482587064678,-0.75,1.0,-0.1111111111111116,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-0.4782608695652173,-0.7333333333333334,-0.4285714285714286,0.5000000000000002,-1.0,-1.0,-0.4782608695652175,-0.5151515151515151,-0.9,0.07692307692307687,-1.0,-0.2558139534883712,-0.022222222222222365,0.5323645970937914,0.6000000000000001,1.0,-1.0,0
0.6472184531886027,-1.0,1.0,-0.5555555555555558,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-0.5652173913043478,-0.7333333333333334,-0.6190476190476191,0.384615384615385,-1.0,-1.0,-0.5652173913043479,-0.5151515151515151,-0.5,0.4358974358974361,-0.8333333333333334,-0.2558139534883712,-0.022222222222222365,0.5323645970937914,0.6000000000000001,-1.0,-1.0,0
0.5382180009045685,-1.0,1.0,-0.1111111111111116,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-0.4782608695652173,-0.7333333333333334,-0.5238095238095238,0.5000000000000002,-1.0,-1.0,-0.4782608695652175,-0.6363636363636364,-0.4,0.4717948717948719,-1.0,0.18604651162790686,1.0,-0.3764861294583884,0.6000000000000001,-1.0,-1.0,0
0.49434644957033047,-0.5,1.0,-0.3333333333333335,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-0.4782608695652173,-0.7333333333333334,-0.4285714285714286,0.5769230769230773,-1.0,-1.0,-0.4782608695652175,-0.5757575757575757,-0.4,0.40000000000000013,-1.0,0.8372093023255816,0.6,-1.0,0.6000000000000001,-1.0,-1.0,0
-0.7028493894165533,-1.0,1.0,-0.3333333333333335,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-0.4782608695652173,-0.7333333333333334,-0.5238095238095238,0.4307692307692308,-1.0,-1.0,-0.4782608695652175,-0.4545454545454546,-0.5,0.3353846153846156,-1.0,0.18604651162790686,1.0,-0.3764861294583884,0.6000000000000001,-1.0,-1.0,0
